simFrame,simTime,wheelId_1,flags_1,wheelX_1,wheelY_1,wheelId_2,flags_2,wheelX_2,wheelY_2,wheelId_3,flags_3,wheelX_3,wheelY_3,wheelId_4,flags_4,wheelX_4,wheelY_4,id,lateralDist,yawRel,type,id.1,lateralDist.1,yawRel.1,type.1,id.2,lateralDist.2,yawRel.2,type.2,id.3,lateralDist.3,yawRel.3,type.3,id.4,lateralDist.4,yawRel.4,type.4,id.5,lateralDist.5,yawRel.5,type.5,id.6,lateralDist.6,yawRel.6,type.6,id.7,lateralDist.7,yawRel.7,type.7,id.8,lateralDist.8,yawRel.8,type.8,id.9,lateralDist.9,yawRel.9,type.9,id.10,lateralDist.10,yawRel.10,type.10,id.11,lateralDist.11,yawRel.11,type.11,id.12,lateralDist.12,yawRel.12,type.12,id.13,lateralDist.13,yawRel.13,type.13,objectId_0,X_0,Y_0,yaw_angle_0,Vx_0,Vy_0,Ax_0,Ay_0,objectId_1,X_1,Y_1,yaw_angle_1,Vx_1,Vy_1,Ax_1,Ay_1,objectId_2,X_2,Y_2,yaw_angle_2,Vx_2,Vy_2,Ax_2,Ay_2,playerId,lightMask,playerId.1,lightMask.1,playerId.2,lightMask.2,playerId.3,lightMask.3,playerId.4,lightMask.4,playerId.5,lightMask.5
1040,17.3166675698,1.0,                    0x1,134.9663780737,-8.1063286566,2.0,                    0x1,134.7925298603,-9.576082626,3.0,                    0x1,133.0397489166,-9.3687568848,4.0,                    0x1,133.2135971299,-7.8990029154,0,1.7185331583,0.0001911818,2,1,1.7215408087,-0.0008818573,2,2,-1.6278139353,0.0001911818,1,3,-1.6328830719,-0.0009439627,1,4,5.7135334015,0.0001911818,1,5,5.7165408134,-0.0009030602,1,6,-4.7128138542,0.0001911818,1,7,-4.7098093033,-0.0016129653,1,8,9.7807092667,0.0001911818,2,9,9.7832622528,-0.0031025077,2,10,-8.2778139114,0.0001911818,1,11,-8.2748088837,-0.0015857855,1,12,13.4407091141,0.0001911818,1,13,13.4436702728,-0.0031347524,1,2,154.1198557786,-11.140302067,-0.1189869121,-4.0744128227,0.4753860831,-0.0024838358,0.0268319989,1.0,133.1266730232,-8.6338799001,-0.1177368313,9.5906877518,-1.1348668337,0.0024784685,-0.0268768948,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1041,17.3333342373,1.0,                    0x1,135.1262463924,-8.125332415,2.0,                    0x1,134.952332498,-9.5950786148,3.0,                    0x1,133.1995608211,-9.3876745444,4.0,                    0x1,133.3734747155,-7.9179283447,0,1.7185748816,0.0001925803,2,1,1.7214084864,-0.0007939691,2,2,-1.627879858,0.0001925803,1,3,-1.633125186,-0.0009449164,1,4,5.7135748863,0.0001925803,1,5,5.7164082527,-0.0008453632,1,6,-4.7128796577,0.0001925803,1,7,-4.7100491524,-0.0015838782,1,8,9.7803926468,0.0001925803,2,9,9.7827711105,-0.0030503294,2,10,-8.277879715,0.0001925803,1,11,-8.2750482559,-0.0015500227,1,12,13.4403924942,0.0001925803,1,13,13.4431791306,-0.0030846146,1,2,154.2117936952,-11.1512934253,-0.1189869121,-4.0744557381,0.4758166671,-0.0025331508,0.0263325132,1.0,133.2865177683,-8.6528014446,-0.1177815199,9.5907306671,-1.1352981329,0.0025279159,-0.0263763014,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1042,17.3500009049,1.0,                    0x1,135.2861149844,-8.1443416334,2.0,                    0x1,135.1121366795,-9.6140802109,3.0,                    0x1,133.3593740936,-9.4065993268,4.0,                    0x1,133.5333523986,-7.9368607493,0,1.7186164856,0.0001939818,2,1,1.721282959,-0.0007040238,2,2,-1.6279457808,0.0001939818,1,3,-1.6333603859,-0.0009496848,1,4,5.7136163712,0.0001939818,1,5,5.7162828445,-0.0007876521,1,6,-4.7129459381,0.0001939818,1,7,-4.7102823257,-0.0015566985,1,8,9.7800760269,0.0001939818,2,9,9.7822875977,-0.0029985004,2,10,-8.2779455185,0.0001939818,1,11,-8.2752819061,-0.0015156905,1,12,13.4400758743,0.0001939818,1,13,13.4426956177,-0.0030349665,1,2,154.3037316105,-11.1622847951,-0.1189873889,-4.0745000839,0.4762389064,-0.0025827456,0.0258332204,1.0,133.4463632461,-8.671730038,-0.1178253442,9.5907745361,-1.1357210875,0.0025776399,-0.0258759279,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1043,17.3666675724,1.0,                    0x1,135.4459838622,-8.1633561594,2.0,                    0x1,135.2719424283,-9.6330872636,3.0,                    0x1,133.5191887559,-9.4255310939,4.0,                    0x1,133.6932301898,-7.9557999897,0,1.7186582088,0.0001953786,2,1,1.7211641073,-0.000612029,2,2,-1.6280117035,0.0001953786,1,3,-1.6335887909,-0.0009582678,1,4,5.7136583328,0.0001953786,1,5,5.7161641121,-0.0007299344,1,6,-4.7130117416,0.0001953786,1,7,-4.7105083466,-0.0014627615,1,8,9.7797584534,0.0001953786,2,9,9.7818107605,-0.0029470276,2,10,-8.278011322,0.0001953786,1,11,-8.2755079269,-0.0014832655,1,12,13.4397583008,0.0001953786,1,13,13.4422187805,-0.0029858153,1,2,154.3956695244,-11.1732761762,-0.1189873889,-4.0745449066,0.4766528606,-0.0026324889,0.025334112,1.0,133.6062094729,-8.6906655418,-0.1178682968,9.5908193588,-1.1361356974,0.0026275092,-0.0253757648,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1044,17.3833342399,1.0,                    0x1,135.6058530461,-8.1823758679,2.0,                    0x1,135.4317497537,-9.6520996464,3.0,                    0x1,133.6790048185,-9.4444697065,4.0,                    0x1,133.8531081109,-7.9747459279,0,1.7186999321,0.0001967783,2,1,1.7210520506,-0.0007068155,2,2,-1.6280776262,0.0001967783,1,3,-1.6338106394,-0.0007723013,1,4,5.7136998177,0.0001967783,1,5,5.7160520554,-0.0007290601,1,6,-4.7130775452,0.0001967783,1,7,-4.7107281685,-0.0014393965,1,8,9.7794418335,0.0001967783,2,9,9.7813396454,-0.0029291306,2,10,-8.2780780792,0.0001967783,1,11,-8.275727272,-0.0014126936,1,12,13.4394416809,0.0001967783,1,13,13.4417486191,-0.0029613317,1,2,154.4876074369,-11.1842675684,-0.1189873889,-4.074590683,0.4770584702,-0.0026823576,0.0248348662,1.0,133.7660564647,-8.7096078172,-0.1179103851,9.5908651352,-1.1365419626,0.0026775009,-0.02487549,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1045,17.4000009075,1.0,                    0x1,135.7657225483,-8.2014006065,2.0,                    0x1,135.5915586791,-9.6711172087,3.0,                    0x1,133.8388223032,-9.4634150267,4.0,                    0x1,134.0129861725,-7.9936984245,0,1.7187416553,0.0001981733,2,1,1.7209464312,-0.0006107266,2,2,-1.628143549,0.0001981733,1,3,-1.6340259314,-0.0007885138,1,4,5.7137417793,0.0001981733,1,5,5.7159461975,-0.0006713231,1,6,-4.7131433487,0.0001981733,1,7,-4.7109413147,-0.0014184157,1,8,9.7791242599,0.0001981733,2,9,9.780875206,-0.0028783651,2,10,-8.2781438828,0.0001981733,1,11,-8.2759408951,-0.0013826529,1,12,13.4391241074,0.0001981733,1,13,13.4412841797,-0.0029131679,1,2,154.5795453482,-11.1952589712,-0.1189873889,-4.0746383667,0.4774558544,-0.0027322545,0.024335793,1.0,133.9259042378,-8.7285567256,-0.1179516017,9.5909128189,-1.1369400024,0.0027275179,-0.0243754126,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1046,17.416667575,1.0,                    0x1,135.9255923855,-8.2204302366,2.0,                    0x1,135.7513692207,-9.6901398117,3.0,                    0x1,133.998641226,-9.482366916,4.0,                    0x1,134.1728643907,-8.0126573408,0,1.7187833786,0.0001995636,2,1,1.7208471298,-0.0005125882,2,2,-1.6282095909,0.0001995636,1,3,-1.6342349052,-0.0008090178,1,4,5.7137832642,0.0001995636,1,5,5.7158470154,-0.0006135796,1,6,-4.7132096291,0.0001995636,1,7,-4.711148262,-0.0013302008,1,8,9.7788066864,0.0001995636,2,9,9.7804174423,-0.0028279561,2,10,-8.2782096863,0.0001995636,1,11,-8.2761468887,-0.0013545195,1,12,13.4388065338,0.0001995636,1,13,13.440826416,-0.002865501,1,2,154.6714832583,-11.2062503845,-0.1189878657,-4.0746850967,0.4778448343,-0.0027821715,0.0238365783,1.0,134.0857528084,-8.7475121284,-0.1179919466,9.590959549,-1.1373295784,0.002777552,-0.0238752179,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1047,17.4333342426,1.0,                    0x1,136.0854625659,-8.239464645,2.0,                    0x1,135.9111813652,-9.70916734,3.0,                    0x1,134.1584615764,-9.5013252325,4.0,                    0x1,134.3327427771,-8.0316225375,0,1.7188251019,0.000200964,2,1,1.7207540274,-0.0006012564,2,2,-1.6282755136,0.000200964,1,3,-1.6344377995,-0.0008338133,1,4,5.7138252258,0.000200964,1,5,5.7157540321,-0.0006126752,1,6,-4.7132754326,0.000200964,1,7,-4.7113490105,-0.0013125578,1,8,9.7784891129,0.000200964,2,9,9.7799654007,-0.0028111201,2,10,-8.2782754898,0.000200964,1,11,-8.276348114,-0.0012882391,1,12,13.4384899139,0.000200964,1,13,13.4403743744,-0.0028424968,1,2,154.7634211671,-11.217241808,-0.1189878657,-4.0747327805,0.47822541,-0.0028316927,0.0233374909,1.0,134.2456021767,-8.766473885,-0.1180314347,9.5910072327,-1.1377108097,0.0028271875,-0.023375174,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1048,17.4500009101,1.0,                    0x1,136.2453330941,-8.258503652,2.0,                    0x1,136.0709951499,-9.7281996179,3.0,                    0x1,134.318283387,-9.52028984,4.0,                    0x1,134.4926213312,-8.0505938741,0,1.7188669443,0.0002023521,2,1,1.7206671238,-0.0004990221,2,2,-1.6283415556,0.0002023521,1,3,-1.6346344948,-0.0006631056,1,4,5.7138667107,0.0002023521,1,5,5.7156672478,-0.0005549124,1,6,-4.713341713,0.0002023521,1,7,-4.71154356,-0.0012972991,1,8,9.7781715393,0.0002023521,2,9,9.7795200348,-0.0027614182,2,10,-8.2783412933,0.0002023521,1,11,-8.2765426636,-0.0012629668,1,12,13.4381723404,0.0002023521,1,13,13.4399290085,-0.0027958173,1,2,154.8553590747,-11.2282332415,-0.1189878657,-4.0747818947,0.4785977006,-0.0028816389,0.0228386375,1.0,134.4054523591,-8.7854418571,-0.1180700436,9.5910558701,-1.1380836964,0.0028772454,-0.0228753872,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1049,17.4666675776,1.0,                    0x1,136.4052039985,-8.27754716,2.0,                    0x1,136.2308105703,-9.747236544,3.0,                    0x1,134.4781066576,-9.5392605977,4.0,                    0x1,134.6525000858,-8.0695712137,0,1.7189086676,0.0002037501,2,1,1.7205860615,-0.0003947238,2,2,-1.6284075975,0.0002037501,1,3,-1.6348253489,-0.0006955306,1,4,5.7139086723,0.0002037501,1,5,5.7155861855,-0.0004971285,1,6,-4.7134075165,0.0002037501,1,7,-4.7117319107,-0.0012148062,1,8,9.7778539658,0.0002037501,2,9,9.7790794373,-0.0027120581,2,10,-8.2784080505,0.0002037501,1,11,-8.2767314911,-0.0012386481,1,12,13.4378547668,0.0002037501,1,13,13.4394884109,-0.00274962,1,2,154.9472969812,-11.2392246846,-0.1189878657,-4.0748324394,0.4789618254,-0.0029319136,0.0223393688,1.0,134.5653033717,-8.8044159057,-0.1181077957,9.5911064148,-1.1384483576,0.002927629,-0.0223752074,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1050,17.4833342452,1.0,                    0x1,136.5650752835,-8.2965949894,2.0,                    0x1,136.3906276637,-9.7662779427,3.0,                    0x1,134.6379314209,-9.5582373693,4.0,                    0x1,134.8123790407,-8.088554416,0,1.71895051,0.0002051358,2,1,1.7205107212,-0.0004772816,2,2,-1.6284736395,0.0002051358,1,3,-1.6350103617,-0.0005329291,1,4,5.713950634,0.0002051358,1,5,5.7155108452,-0.0004962085,1,6,-4.7134737968,0.0002051358,1,7,-4.7119150162,-0.0012033621,1,8,9.7775363922,0.0002051358,2,9,9.7786445618,-0.0026962976,2,10,-8.2784738541,0.0002051358,1,11,-8.2769145966,-0.0011771361,1,12,13.4375362396,0.0002051358,1,13,13.4390544891,-0.0027281104,1,2,155.0392348865,-11.2502161373,-0.1189883426,-4.0748829842,0.4793175459,-0.0029822878,0.0218406147,1.0,134.7251552308,-8.8233958926,-0.1181446686,9.5911569595,-1.1388046741,0.0029781095,-0.021875564,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1051,17.5000009127,1.0,                    0x1,136.7249469776,-8.3156470425,2.0,                    0x1,136.5504464255,-9.7853237127,3.0,                    0x1,134.7977576767,-9.577220014,4.0,                    0x1,134.9722582287,-8.1075433439,0,1.7189923525,0.0002065314,2,1,1.7204412222,-0.0003688866,2,2,-1.6285398006,0.0002065314,1,3,-1.6351897717,-0.0005729834,1,4,5.7139921188,0.0002065314,1,5,5.715441227,-0.0004384054,1,6,-4.7135396004,0.0002065314,1,7,-4.7120923996,-0.0011938254,1,8,9.7772188187,0.0002065314,2,9,9.778216362,-0.0026476446,2,10,-8.2785396576,0.0002065314,1,11,-8.27709198,-0.0011561553,1,12,13.4372186661,0.0002065314,1,13,13.4386253357,-0.0026829003,1,2,155.1311727908,-11.2612075991,-0.1189883426,-4.0749344826,0.4796649814,-0.0030324496,0.0213413887,1.0,134.8850079527,-8.842381679,-0.1181806847,9.5912084579,-1.1391526461,0.0030283751,-0.0213754699,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1052,17.5166675802,1.0,                    0x1,136.8848190891,-8.3347031536,2.0,                    0x1,136.7102668862,-9.8043736907,3.0,                    0x1,134.9575854521,-9.5962083951,4.0,                    0x1,135.132137655,-8.1265378579,0,1.7190341949,0.0002079219,2,1,1.7203770876,-0.0002584433,2,2,-1.6286058426,0.0002079219,1,3,-1.635363698,-0.0006168524,1,4,5.7140340805,0.0002079219,1,5,5.7153773308,-0.0003805962,1,6,-4.7136058807,0.0002079219,1,7,-4.7122645378,-0.0011170546,1,8,9.7769012451,0.0002079219,2,9,9.7777929306,-0.0025993481,2,10,-8.2786054611,0.0002079219,1,11,-8.2772636414,-0.0011366049,1,12,13.4369010925,0.0002079219,1,13,13.4382019043,-0.0026623723,1,2,155.2231106939,-11.27219907,-0.1189883426,-4.0749878883,0.4800040722,-0.0030826772,0.0208426858,1.0,135.0448615536,-8.8613731265,-0.1182158291,9.5912618637,-1.1394922733,0.003078704,-0.0208759196,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1053,17.5333342478,1.0,                    0x1,137.0446916345,-8.3537631837,2.0,                    0x1,136.8700890622,-9.8234277383,3.0,                    0x1,135.1174147636,-9.6152023737,4.0,                    0x1,135.2920173359,-8.1455378191,0,1.7190760374,0.0002093072,2,1,1.7203184366,-0.0003348707,2,2,-1.6286718845,0.0002093072,1,3,-1.6355322599,-0.0004661719,1,4,5.7140760422,0.0002093072,1,5,5.715318203,-0.0003796456,1,6,-4.7136721611,0.0002093072,1,7,-4.712430954,-0.0011113326,1,8,9.7765827179,0.0002093072,2,9,9.7773742676,-0.0025846483,2,10,-8.2786722183,0.0002093072,1,11,-8.2774295807,-0.0010793845,1,12,13.4365825653,0.0002093072,1,13,13.4377841949,-0.0026181573,1,2,155.315048596,-11.2831905496,-0.1189883426,-4.0750403404,0.4803348184,-0.0031330378,0.0203435549,1.0,135.2047160497,-8.8803700964,-0.1182501018,9.5913143158,-1.1398235559,0.0031291635,-0.0203759614,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1054,17.5500009153,1.0,                    0x1,137.2045646225,-8.37282702,2.0,                    0x1,137.0299129401,-9.84248574,3.0,                    0x1,135.2772456005,-9.6342018083,4.0,                    0x1,135.4518972828,-8.1645430884,0,1.7191178799,0.0002107023,2,1,1.7202649117,-0.0002203233,2,2,-1.6287380457,0.0002107023,1,3,-1.6356955767,-0.0005181471,1,4,5.7141180038,0.0002107023,1,5,5.7152647972,-0.00032181,1,6,-4.7137379646,0.0002107023,1,7,-4.7125921249,-0.0010383765,1,8,9.7762651443,0.0002107023,2,9,9.7769613266,-0.0025370514,2,10,-8.2787380219,0.0002107023,1,11,-8.2775917053,-0.0010626952,1,12,13.4362649918,0.0002107023,1,13,13.437371254,-0.0025986107,1,2,155.4069864971,-11.2941820377,-0.1189883426,-4.0750946999,0.4806572199,-0.0031830637,0.0198445795,1.0,135.3645714416,-8.8993724483,-0.1182835177,9.5913686752,-1.1401464939,0.0031792859,-0.0198761784,,,,,,,,,3,                  0x400,2,                  0x400,1.0,0,,,,,,
1055,17.5666675828,1.0,                    0x1,137.3644380614,-8.3918944965,2.0,                    0x1,137.1897385504,-9.8615475325,3.0,                    0x1,135.4370779901,-9.6532065619,4.0,                    0x1,135.6117775011,-8.183553526,0,1.7191597223,0.0002120922,2,1,1.7202166319,-0.0002926584,2,2,-1.6288042068,0.0002120922,1,3,-1.6358537674,-0.0003755728,1,4,5.7141599655,0.0002120922,1,5,5.7152166367,-0.0003208342,1,6,-4.713804245,0.0002120922,1,7,-4.7127485275,-0.0010364691,1,8,9.7759466171,0.0002120922,2,9,9.776553154,-0.0025230539,2,10,-8.2788038254,0.0002120922,1,11,-8.2777481079,-0.0010083357,1,12,13.4359464645,0.0002120922,1,13,13.4369630814,-0.0025553759,1,2,155.4989243972,-11.3051735343,-0.1189888194,-4.0751495361,0.4809713364,-0.0032335467,0.0193458644,4.0,192.291205013,-8.113221121,3.0073642731,-20.6026906967,2.6266531944,-0.009396326,-0.0262871291,1.0,135.5244277456,-8.9183800439,-0.1183160618,9.5914230347,-1.1404610872,0.0032298632,-0.0193766747,3,                  0x400,2,                  0x400,4.0,                  0x400,1.0,0,,,,
1056,17.5833342504,1.0,                    0x1,137.524311968,-8.4109654746,2.0,                    0x1,137.3495659095,-9.8806129772,3.0,                    0x1,135.5969119487,-9.6722164958,4.0,                    0x1,135.7716580072,-8.2025689931,0,1.719201684,0.0002134768,2,1,1.7201732397,-0.0001740218,2,2,-1.628870368,0.0002134768,1,3,-1.6360071898,-0.0004351775,1,4,5.7142014503,0.0002134768,1,5,5.7151732445,-0.0002629872,1,6,-4.7138705254,0.0002134768,1,7,-4.7128996849,-0.001036946,1,8,9.7756280899,0.0002134768,2,9,9.7761497498,-0.0024761718,2,10,-8.2788705826,0.0002134768,1,11,-8.2778987885,-0.0009949843,1,12,13.4356279373,0.0002134768,1,13,13.4365596771,-0.002512638,1,2,155.5908622963,-11.3161650389,-0.1189888194,-4.0752058029,0.4812771082,-0.0032839987,0.0188467078,4.0,192.1076821367,-8.0884640935,3.0074336529,-20.602850914,2.6261888742,-0.009482089,-0.0270719547,1.0,135.6842849779,-8.9373927444,-0.1183477342,9.5914793015,-1.1407673359,0.0032804073,-0.0188767482,2,                  0x400,4,                  0x400,1.0,0,,,,,,
1057,17.6000009179,1.0,                    0x1,137.6841863624,-8.4300398293,2.0,                    0x1,137.5093950269,-9.8996819483,3.0,                    0x1,135.7567474873,-9.6912314709,4.0,                    0x1,135.9315388228,-8.2215893519,0,1.7192435265,0.0002148634,2,1,1.7201346159,-0.0002422699,2,2,-1.6289365292,0.0002148634,1,3,-1.6361556053,-0.0003002326,1,4,5.714243412,0.0002148634,1,5,5.7151346207,-0.0002619935,1,6,-4.7139363289,0.0002148634,1,7,-4.7130465508,-0.0009697119,1,8,9.7753095627,0.0002148634,2,9,9.7757511139,-0.0024628842,2,10,-8.2789363861,0.0002148634,1,11,-8.2780456543,-0.0009434859,1,12,13.4353103638,0.0002148634,1,13,13.4361610413,-0.0024945785,1,2,155.6828001945,-11.3271565515,-0.1189888194,-4.0752620697,0.4815746546,-0.0033347202,0.0183477902,4.0,191.9241575177,-8.0637199878,3.0075037479,-20.603012085,2.6257116795,-0.0095680591,-0.0278565269,1.0,135.844143155,-8.9564104114,-0.1183785424,9.5915355682,-1.1410653591,0.0033312186,-0.0183770787,2,                  0x400,4,                  0x400,1.0,0,,,,,,
1058,17.6166675854,1.0,                    0x1,137.8440612614,-8.4491174223,2.0,                    0x1,137.6692259191,-9.9187543073,3.0,                    0x1,135.9165846221,-9.7102513489,4.0,                    0x1,136.0914199643,-8.240614464,0,1.7192854881,0.0002162522,2,1,1.7201006413,-0.0001195297,2,2,-1.6290026903,0.0002162522,1,3,-1.6362994909,-0.0003679434,1,4,5.7142853737,0.0002162522,1,5,5.7151007652,-0.0002041204,1,6,-4.7140026093,0.0002162522,1,7,-4.7131881714,-0.0009735266,1,8,9.7749919891,0.0002162522,2,9,9.7753572464,-0.0024167013,2,10,-8.2790031433,0.0002162522,1,11,-8.2781877518,-0.0009325186,1,12,13.4349918365,0.0002162522,1,13,13.4357671738,-0.0024770098,1,2,155.7747380918,-11.3381480718,-0.1189888194,-4.0753202438,0.4818638563,-0.0033852591,0.0178490654,4.0,191.7406311462,-8.0389888829,3.0075740814,-20.6031751633,2.6252212524,-0.0096537841,-0.0286408924,1.0,136.0040022932,-8.9754329064,-0.1184084862,9.5915937424,-1.1413550377,0.0033818453,-0.0178776197,2,                  0x400,4,                  0x400,1.0,0,,,,,,
1059,17.633334253,1.0,                    0x1,138.0039366773,-8.4681981013,2.0,                    0x1,137.8290586096,-9.9378299034,3.0,                    0x1,136.0764233749,-9.7292759921,4.0,                    0x1,136.2513014426,-8.25964419,0,1.7193274498,0.0002176354,2,1,1.7200713158,-0.0001836893,2,2,-1.6290689707,0.0002176354,1,3,-1.6364387274,-0.0002406279,1,4,5.7143273354,0.0002176354,1,5,5.7150712013,-0.0002031088,1,6,-4.7140688896,0.0002176354,1,7,-4.7133255005,-0.0009105841,1,8,9.7746734619,0.0002176354,2,9,9.7749671936,-0.0024041235,2,10,-8.2790689468,0.0002176354,1,11,-8.2783250809,-0.0008843581,1,12,13.4346733093,0.0002176354,1,13,13.4353780746,-0.0024357501,1,2,155.8666759881,-11.3491395996,-0.1189888194,-4.075378418,0.4821448326,-0.0034359861,0.0173502545,4.0,191.5571030127,-8.014270858,3.0076448917,-20.6033391953,2.6247179508,-0.0097396341,-0.029425323,1.0,136.1638624088,-8.994460091,-0.1184375584,9.5916519165,-1.1416364908,0.003432658,-0.0173780918,2,                  0x400,4,                  0x400,1.0,0,,,,,,
1060,17.6500009205,1.0,                    0x1,138.1638126306,-8.4872817415,2.0,                    0x1,137.9888931077,-9.9569086106,3.0,                    0x1,136.2362637566,-9.7483052611,4.0,                    0x1,136.4111832795,-8.2786783921,0,1.7193692923,0.0002190206,2,1,1.720046401,-5.68534815101884e-05,2,2,-1.6291351318,0.0002190206,1,3,-1.6365736723,-0.0003159682,1,4,5.714369297,0.0002190206,1,5,5.7150464058,-0.0001452171,1,6,-4.71413517,0.0002190206,1,7,-4.7134585381,-0.0009182135,1,8,9.774353981,0.0002190206,2,9,9.7745819092,-0.0023586478,2,10,-8.2791347504,0.0002190206,1,11,-8.2784576416,-0.0008767287,1,12,13.4343547821,0.0002190206,1,13,13.4349927902,-0.0024191705,1,2,155.9586138836,-11.3601311347,-0.1189892963,-4.0754375458,0.4824172854,-0.0034865067,0.0168513188,4.0,191.3735731073,-7.9895659924,3.0077161789,-20.6035051346,2.6242011786,-0.0098252143,-0.0302098691,1.0,136.3237235181,-9.0134918266,-0.1184657663,9.5917110443,-1.1419093609,0.0034832624,-0.0168784559,2,                  0x400,4,                  0x400,1.0,0,,,,,,
